genre,track_name,preview_url,location,filename,artist,artist_uri,album,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
opera metal,Nemo,,./scrapes/opera metal/Nemo.mp3,Nemo.mp3,Nightwish,spotify:artist:2NPduAUeLVsfIauhRwuft1,Once,2004-06-07,0.491,0.744,3,-6.306,1,0.0351,0.000158,0.000102,0.325,0.375,125.058,0.491,0.744,3,-6.306,1,0.0351,0.000158,0.000102,0.325,0.375,125.058
power metal,Nemo,,./scrapes/power metal/Nemo.mp3,Nemo.mp3,Nightwish,spotify:artist:2NPduAUeLVsfIauhRwuft1,Once,2004-06-07,0.491,0.744,3,-6.306,1,0.0351,0.000158,0.000102,0.325,0.375,125.058,0.491,0.744,3,-6.306,1,0.0351,0.000158,0.000102,0.325,0.375,125.058
symphonic metal,Nemo,,./scrapes/symphonic metal/Nemo.mp3,Nemo.mp3,Nightwish,spotify:artist:2NPduAUeLVsfIauhRwuft1,Once,2004-06-07,0.491,0.744,3,-6.306,1,0.0351,0.000158,0.000102,0.325,0.375,125.058,0.491,0.744,3,-6.306,1,0.0351,0.000158,0.000102,0.325,0.375,125.058
alternative metal,Are You Dead Yet,,./scrapes/alternative metal/Are You Dead Yet.mp3,Are You Dead Yet.mp3,Children Of Bodom,spotify:artist:1xUhNgw4eJDZfvumIpcz1B,Are You Dead Yet?,2005-01-01,0.461,0.961,8,-3.011,1,0.0479,6.39e-06,0.14,0.308,0.416,96.009,0.461,0.961,8,-3.011,1,0.0479,6.39e-06,0.14,0.308,0.416,96.009
finnish death metal,Are You Dead Yet,,./scrapes/finnish death metal/Are You Dead Yet.mp3,Are You Dead Yet.mp3,Children Of Bodom,spotify:artist:1xUhNgw4eJDZfvumIpcz1B,Are You Dead Yet?,2005-01-01,0.461,0.961,8,-3.011,1,0.0479,6.39e-06,0.14,0.308,0.416,96.009,0.461,0.961,8,-3.011,1,0.0479,6.39e-06,0.14,0.308,0.416,96.009
finnish metal,Are You Dead Yet,,./scrapes/finnish metal/Are You Dead Yet.mp3,Are You Dead Yet.mp3,Children Of Bodom,spotify:artist:1xUhNgw4eJDZfvumIpcz1B,Are You Dead Yet?,2005-01-01,0.461,0.961,8,-3.011,1,0.0479,6.39e-06,0.14,0.308,0.416,96.009,0.461,0.961,8,-3.011,1,0.0479,6.39e-06,0.14,0.308,0.416,96.009
melodic death metal,Are You Dead Yet,,./scrapes/melodic death metal/Are You Dead Yet.mp3,Are You Dead Yet.mp3,Children Of Bodom,spotify:artist:1xUhNgw4eJDZfvumIpcz1B,Are You Dead Yet?,2005-01-01,0.461,0.961,8,-3.011,1,0.0479,6.39e-06,0.14,0.308,0.416,96.009,0.461,0.961,8,-3.011,1,0.0479,6.39e-06,0.14,0.308,0.416,96.009
metal,Are You Dead Yet,,./scrapes/metal/Are You Dead Yet.mp3,Are You Dead Yet.mp3,Children Of Bodom,spotify:artist:1xUhNgw4eJDZfvumIpcz1B,Are You Dead Yet?,2005-01-01,0.461,0.961,8,-3.011,1,0.0479,6.39e-06,0.14,0.308,0.416,96.009,0.461,0.961,8,-3.011,1,0.0479,6.39e-06,0.14,0.308,0.416,96.009
power metal,Are You Dead Yet,,./scrapes/power metal/Are You Dead Yet.mp3,Are You Dead Yet.mp3,Children Of Bodom,spotify:artist:1xUhNgw4eJDZfvumIpcz1B,Are You Dead Yet?,2005-01-01,0.461,0.961,8,-3.011,1,0.0479,6.39e-06,0.14,0.308,0.416,96.009,0.461,0.961,8,-3.011,1,0.0479,6.39e-06,0.14,0.308,0.416,96.009
alternative metal,Twilight Of The Thunder God,https://p.scdn.co/mp3-preview/9e7ec9ec1ff9939bcc4bee396b286625c1193acf?cid=b82fb22d072d4120850c99225ff01644,./scrapes/alternative metal/Twilight Of The Thunder God.mp3,Twilight Of The Thunder God.mp3,Amon Amarth,spotify:artist:3pulcT2wt7FEG10lQlqDJL,Twilight Of The Thunder God,2008-09-30,0.374,0.92,6,-4.653,1,0.0501,1.62e-05,0.026,0.0802,0.278,191.014,0.374,0.92,6,-4.653,1,0.0501,1.62e-05,0.026,0.0802,0.278,191.014
death metal,Twilight Of The Thunder God,https://p.scdn.co/mp3-preview/9e7ec9ec1ff9939bcc4bee396b286625c1193acf?cid=b82fb22d072d4120850c99225ff01644,./scrapes/death metal/Twilight Of The Thunder God.mp3,Twilight Of The Thunder God.mp3,Amon Amarth,spotify:artist:3pulcT2wt7FEG10lQlqDJL,Twilight Of The Thunder God,2008-09-30,0.374,0.92,6,-4.653,1,0.0501,1.62e-05,0.026,0.0802,0.278,191.014,0.374,0.92,6,-4.653,1,0.0501,1.62e-05,0.026,0.0802,0.278,191.014
melodic death metal,Twilight Of The Thunder God,https://p.scdn.co/mp3-preview/9e7ec9ec1ff9939bcc4bee396b286625c1193acf?cid=b82fb22d072d4120850c99225ff01644,./scrapes/melodic death metal/Twilight Of The Thunder God.mp3,Twilight Of The Thunder God.mp3,Amon Amarth,spotify:artist:3pulcT2wt7FEG10lQlqDJL,Twilight Of The Thunder God,2008-09-30,0.374,0.92,6,-4.653,1,0.0501,1.62e-05,0.026,0.0802,0.278,191.014,0.374,0.92,6,-4.653,1,0.0501,1.62e-05,0.026,0.0802,0.278,191.014
metal,Twilight Of The Thunder God,https://p.scdn.co/mp3-preview/9e7ec9ec1ff9939bcc4bee396b286625c1193acf?cid=b82fb22d072d4120850c99225ff01644,./scrapes/metal/Twilight Of The Thunder God.mp3,Twilight Of The Thunder God.mp3,Amon Amarth,spotify:artist:3pulcT2wt7FEG10lQlqDJL,Twilight Of The Thunder God,2008-09-30,0.374,0.92,6,-4.653,1,0.0501,1.62e-05,0.026,0.0802,0.278,191.014,0.374,0.92,6,-4.653,1,0.0501,1.62e-05,0.026,0.0802,0.278,191.014
power metal,Twilight Of The Thunder God,https://p.scdn.co/mp3-preview/9e7ec9ec1ff9939bcc4bee396b286625c1193acf?cid=b82fb22d072d4120850c99225ff01644,./scrapes/power metal/Twilight Of The Thunder God.mp3,Twilight Of The Thunder God.mp3,Amon Amarth,spotify:artist:3pulcT2wt7FEG10lQlqDJL,Twilight Of The Thunder God,2008-09-30,0.374,0.92,6,-4.653,1,0.0501,1.62e-05,0.026,0.0802,0.278,191.014,0.374,0.92,6,-4.653,1,0.0501,1.62e-05,0.026,0.0802,0.278,191.014
swedish death metal,Twilight Of The Thunder God,https://p.scdn.co/mp3-preview/9e7ec9ec1ff9939bcc4bee396b286625c1193acf?cid=b82fb22d072d4120850c99225ff01644,./scrapes/swedish death metal/Twilight Of The Thunder God.mp3,Twilight Of The Thunder God.mp3,Amon Amarth,spotify:artist:3pulcT2wt7FEG10lQlqDJL,Twilight Of The Thunder God,2008-09-30,0.374,0.92,6,-4.653,1,0.0501,1.62e-05,0.026,0.0802,0.278,191.014,0.374,0.92,6,-4.653,1,0.0501,1.62e-05,0.026,0.0802,0.278,191.014
swedish metal,Twilight Of The Thunder God,https://p.scdn.co/mp3-preview/9e7ec9ec1ff9939bcc4bee396b286625c1193acf?cid=b82fb22d072d4120850c99225ff01644,./scrapes/swedish metal/Twilight Of The Thunder God.mp3,Twilight Of The Thunder God.mp3,Amon Amarth,spotify:artist:3pulcT2wt7FEG10lQlqDJL,Twilight Of The Thunder God,2008-09-30,0.374,0.92,6,-4.653,1,0.0501,1.62e-05,0.026,0.0802,0.278,191.014,0.374,0.92,6,-4.653,1,0.0501,1.62e-05,0.026,0.0802,0.278,191.014
tolkien metal,Twilight Of The Thunder God,https://p.scdn.co/mp3-preview/9e7ec9ec1ff9939bcc4bee396b286625c1193acf?cid=b82fb22d072d4120850c99225ff01644,./scrapes/tolkien metal/Twilight Of The Thunder God.mp3,Twilight Of The Thunder God.mp3,Amon Amarth,spotify:artist:3pulcT2wt7FEG10lQlqDJL,Twilight Of The Thunder God,2008-09-30,0.374,0.92,6,-4.653,1,0.0501,1.62e-05,0.026,0.0802,0.278,191.014,0.374,0.92,6,-4.653,1,0.0501,1.62e-05,0.026,0.0802,0.278,191.014
viking metal,Twilight Of The Thunder God,https://p.scdn.co/mp3-preview/9e7ec9ec1ff9939bcc4bee396b286625c1193acf?cid=b82fb22d072d4120850c99225ff01644,./scrapes/viking metal/Twilight Of The Thunder God.mp3,Twilight Of The Thunder God.mp3,Amon Amarth,spotify:artist:3pulcT2wt7FEG10lQlqDJL,Twilight Of The Thunder God,2008-09-30,0.374,0.92,6,-4.653,1,0.0501,1.62e-05,0.026,0.0802,0.278,191.014,0.374,0.92,6,-4.653,1,0.0501,1.62e-05,0.026,0.0802,0.278,191.014
album rock,In the Name of Tragedy,https://p.scdn.co/mp3-preview/98a4f4378d9c9130203dd1a1d5bc0805e7ebc519?cid=b82fb22d072d4120850c99225ff01644,./scrapes/album rock/In the Name of Tragedy.mp3,In the Name of Tragedy.mp3,Motörhead,spotify:artist:1DFr97A9HnbV3SKTJFu62M,Inferno,2004-06-22,0.449,0.994,8,-4.836,1,0.0824,0.000106,2.13e-06,0.102,0.447,149.91,0.449,0.994,8,-4.836,1,0.0824,0.000106,2.13e-06,0.102,0.447,149.91
alternative metal,In the Name of Tragedy,https://p.scdn.co/mp3-preview/98a4f4378d9c9130203dd1a1d5bc0805e7ebc519?cid=b82fb22d072d4120850c99225ff01644,./scrapes/alternative metal/In the Name of Tragedy.mp3,In the Name of Tragedy.mp3,Motörhead,spotify:artist:1DFr97A9HnbV3SKTJFu62M,Inferno,2004-06-22,0.449,0.994,8,-4.836,1,0.0824,0.000106,2.13e-06,0.102,0.447,149.91,0.449,0.994,8,-4.836,1,0.0824,0.000106,2.13e-06,0.102,0.447,149.91
hard rock,In the Name of Tragedy,https://p.scdn.co/mp3-preview/98a4f4378d9c9130203dd1a1d5bc0805e7ebc519?cid=b82fb22d072d4120850c99225ff01644,./scrapes/hard rock/In the Name of Tragedy.mp3,In the Name of Tragedy.mp3,Motörhead,spotify:artist:1DFr97A9HnbV3SKTJFu62M,Inferno,2004-06-22,0.449,0.994,8,-4.836,1,0.0824,0.000106,2.13e-06,0.102,0.447,149.91,0.449,0.994,8,-4.836,1,0.0824,0.000106,2.13e-06,0.102,0.447,149.91
metal,In the Name of Tragedy,https://p.scdn.co/mp3-preview/98a4f4378d9c9130203dd1a1d5bc0805e7ebc519?cid=b82fb22d072d4120850c99225ff01644,./scrapes/metal/In the Name of Tragedy.mp3,In the Name of Tragedy.mp3,Motörhead,spotify:artist:1DFr97A9HnbV3SKTJFu62M,Inferno,2004-06-22,0.449,0.994,8,-4.836,1,0.0824,0.000106,2.13e-06,0.102,0.447,149.91,0.449,0.994,8,-4.836,1,0.0824,0.000106,2.13e-06,0.102,0.447,149.91
rock,In the Name of Tragedy,https://p.scdn.co/mp3-preview/98a4f4378d9c9130203dd1a1d5bc0805e7ebc519?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/In the Name of Tragedy.mp3,In the Name of Tragedy.mp3,Motörhead,spotify:artist:1DFr97A9HnbV3SKTJFu62M,Inferno,2004-06-22,0.449,0.994,8,-4.836,1,0.0824,0.000106,2.13e-06,0.102,0.447,149.91,0.449,0.994,8,-4.836,1,0.0824,0.000106,2.13e-06,0.102,0.447,149.91
speed metal,In the Name of Tragedy,https://p.scdn.co/mp3-preview/98a4f4378d9c9130203dd1a1d5bc0805e7ebc519?cid=b82fb22d072d4120850c99225ff01644,./scrapes/speed metal/In the Name of Tragedy.mp3,In the Name of Tragedy.mp3,Motörhead,spotify:artist:1DFr97A9HnbV3SKTJFu62M,Inferno,2004-06-22,0.449,0.994,8,-4.836,1,0.0824,0.000106,2.13e-06,0.102,0.447,149.91,0.449,0.994,8,-4.836,1,0.0824,0.000106,2.13e-06,0.102,0.447,149.91
genre,track_name,preview_url,location,filename,artist,artist_uri,album,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
album rock,Paranoid,,./scrapes/album rock/Paranoid.mp3,Paranoid.mp3,Black Sabbath,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,Paranoid (Deluxe Edition),1970-09-18,0.423,0.685,4,-9.651,0,0.078,6.28e-05,0.00642,0.133,0.328,162.78,0.423,0.685,4,-9.651,0,0.078,6.28e-05,0.00642,0.133,0.328,162.78
birmingham metal,Paranoid,,./scrapes/birmingham metal/Paranoid.mp3,Paranoid.mp3,Black Sabbath,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,Paranoid (Deluxe Edition),1970-09-18,0.423,0.685,4,-9.651,0,0.078,6.28e-05,0.00642,0.133,0.328,162.78,0.423,0.685,4,-9.651,0,0.078,6.28e-05,0.00642,0.133,0.328,162.78
classic rock,Paranoid,,./scrapes/classic rock/Paranoid.mp3,Paranoid.mp3,Black Sabbath,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,Paranoid (Deluxe Edition),1970-09-18,0.423,0.685,4,-9.651,0,0.078,6.28e-05,0.00642,0.133,0.328,162.78,0.423,0.685,4,-9.651,0,0.078,6.28e-05,0.00642,0.133,0.328,162.78
hard rock,Paranoid,,./scrapes/hard rock/Paranoid.mp3,Paranoid.mp3,Black Sabbath,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,Paranoid (Deluxe Edition),1970-09-18,0.423,0.685,4,-9.651,0,0.078,6.28e-05,0.00642,0.133,0.328,162.78,0.423,0.685,4,-9.651,0,0.078,6.28e-05,0.00642,0.133,0.328,162.78
metal,Paranoid,,./scrapes/metal/Paranoid.mp3,Paranoid.mp3,Black Sabbath,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,Paranoid (Deluxe Edition),1970-09-18,0.423,0.685,4,-9.651,0,0.078,6.28e-05,0.00642,0.133,0.328,162.78,0.423,0.685,4,-9.651,0,0.078,6.28e-05,0.00642,0.133,0.328,162.78
rock,Paranoid,,./scrapes/rock/Paranoid.mp3,Paranoid.mp3,Black Sabbath,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,Paranoid (Deluxe Edition),1970-09-18,0.423,0.685,4,-9.651,0,0.078,6.28e-05,0.00642,0.133,0.328,162.78,0.423,0.685,4,-9.651,0,0.078,6.28e-05,0.00642,0.133,0.328,162.78
stoner rock,Paranoid,,./scrapes/stoner rock/Paranoid.mp3,Paranoid.mp3,Black Sabbath,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,Paranoid (Deluxe Edition),1970-09-18,0.423,0.685,4,-9.651,0,0.078,6.28e-05,0.00642,0.133,0.328,162.78,0.423,0.685,4,-9.651,0,0.078,6.28e-05,0.00642,0.133,0.328,162.78
uk doom metal,Paranoid,,./scrapes/uk doom metal/Paranoid.mp3,Paranoid.mp3,Black Sabbath,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,Paranoid (Deluxe Edition),1970-09-18,0.423,0.685,4,-9.651,0,0.078,6.28e-05,0.00642,0.133,0.328,162.78,0.423,0.685,4,-9.651,0,0.078,6.28e-05,0.00642,0.133,0.328,162.78
album rock,Ace Of Spades,,./scrapes/album rock/Ace Of Spades.mp3,Ace Of Spades.mp3,Motörhead,spotify:artist:1DFr97A9HnbV3SKTJFu62M,Ace Of Spades (Reissue - Expanded Bonus Track Edition),1980-11-08,0.324,0.991,6,-4.465,1,0.197,0.00247,0.00895,0.104,0.195,140.245,0.324,0.991,6,-4.465,1,0.197,0.00247,0.00895,0.104,0.195,140.245
alternative metal,Ace Of Spades,,./scrapes/alternative metal/Ace Of Spades.mp3,Ace Of Spades.mp3,Motörhead,spotify:artist:1DFr97A9HnbV3SKTJFu62M,Ace Of Spades (Reissue - Expanded Bonus Track Edition),1980-11-08,0.324,0.991,6,-4.465,1,0.197,0.00247,0.00895,0.104,0.195,140.245,0.324,0.991,6,-4.465,1,0.197,0.00247,0.00895,0.104,0.195,140.245
hard rock,Ace Of Spades,,./scrapes/hard rock/Ace Of Spades.mp3,Ace Of Spades.mp3,Motörhead,spotify:artist:1DFr97A9HnbV3SKTJFu62M,Ace Of Spades (Reissue - Expanded Bonus Track Edition),1980-11-08,0.324,0.991,6,-4.465,1,0.197,0.00247,0.00895,0.104,0.195,140.245,0.324,0.991,6,-4.465,1,0.197,0.00247,0.00895,0.104,0.195,140.245
metal,Ace Of Spades,,./scrapes/metal/Ace Of Spades.mp3,Ace Of Spades.mp3,Motörhead,spotify:artist:1DFr97A9HnbV3SKTJFu62M,Ace Of Spades (Reissue - Expanded Bonus Track Edition),1980-11-08,0.324,0.991,6,-4.465,1,0.197,0.00247,0.00895,0.104,0.195,140.245,0.324,0.991,6,-4.465,1,0.197,0.00247,0.00895,0.104,0.195,140.245
rock,Ace Of Spades,,./scrapes/rock/Ace Of Spades.mp3,Ace Of Spades.mp3,Motörhead,spotify:artist:1DFr97A9HnbV3SKTJFu62M,Ace Of Spades (Reissue - Expanded Bonus Track Edition),1980-11-08,0.324,0.991,6,-4.465,1,0.197,0.00247,0.00895,0.104,0.195,140.245,0.324,0.991,6,-4.465,1,0.197,0.00247,0.00895,0.104,0.195,140.245
speed metal,Ace Of Spades,,./scrapes/speed metal/Ace Of Spades.mp3,Ace Of Spades.mp3,Motörhead,spotify:artist:1DFr97A9HnbV3SKTJFu62M,Ace Of Spades (Reissue - Expanded Bonus Track Edition),1980-11-08,0.324,0.991,6,-4.465,1,0.197,0.00247,0.00895,0.104,0.195,140.245,0.324,0.991,6,-4.465,1,0.197,0.00247,0.00895,0.104,0.195,140.245
album rock,Crazy Train,https://p.scdn.co/mp3-preview/a3f3a8418391439b4725f26fbb3f1b272c24bc02?cid=b82fb22d072d4120850c99225ff01644,./scrapes/album rock/Crazy Train.mp3,Crazy Train.mp3,Ozzy Osbourne,spotify:artist:6ZLTlhejhndI4Rh53vYhrY,Blizzard of Ozz (Expanded Edition),1980-09-20,0.453,0.905,9,-4.001,1,0.115,0.36,0.000569,0.26,0.474,137.571,0.453,0.905,9,-4.001,1,0.115,0.36,0.000569,0.26,0.474,137.571
birmingham metal,Crazy Train,https://p.scdn.co/mp3-preview/a3f3a8418391439b4725f26fbb3f1b272c24bc02?cid=b82fb22d072d4120850c99225ff01644,./scrapes/birmingham metal/Crazy Train.mp3,Crazy Train.mp3,Ozzy Osbourne,spotify:artist:6ZLTlhejhndI4Rh53vYhrY,Blizzard of Ozz (Expanded Edition),1980-09-20,0.453,0.905,9,-4.001,1,0.115,0.36,0.000569,0.26,0.474,137.571,0.453,0.905,9,-4.001,1,0.115,0.36,0.000569,0.26,0.474,137.571
hard rock,Crazy Train,https://p.scdn.co/mp3-preview/a3f3a8418391439b4725f26fbb3f1b272c24bc02?cid=b82fb22d072d4120850c99225ff01644,./scrapes/hard rock/Crazy Train.mp3,Crazy Train.mp3,Ozzy Osbourne,spotify:artist:6ZLTlhejhndI4Rh53vYhrY,Blizzard of Ozz (Expanded Edition),1980-09-20,0.453,0.905,9,-4.001,1,0.115,0.36,0.000569,0.26,0.474,137.571,0.453,0.905,9,-4.001,1,0.115,0.36,0.000569,0.26,0.474,137.571
metal,Crazy Train,https://p.scdn.co/mp3-preview/a3f3a8418391439b4725f26fbb3f1b272c24bc02?cid=b82fb22d072d4120850c99225ff01644,./scrapes/metal/Crazy Train.mp3,Crazy Train.mp3,Ozzy Osbourne,spotify:artist:6ZLTlhejhndI4Rh53vYhrY,Blizzard of Ozz (Expanded Edition),1980-09-20,0.453,0.905,9,-4.001,1,0.115,0.36,0.000569,0.26,0.474,137.571,0.453,0.905,9,-4.001,1,0.115,0.36,0.000569,0.26,0.474,137.571
rock,Crazy Train,https://p.scdn.co/mp3-preview/a3f3a8418391439b4725f26fbb3f1b272c24bc02?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Crazy Train.mp3,Crazy Train.mp3,Ozzy Osbourne,spotify:artist:6ZLTlhejhndI4Rh53vYhrY,Blizzard of Ozz (Expanded Edition),1980-09-20,0.453,0.905,9,-4.001,1,0.115,0.36,0.000569,0.26,0.474,137.571,0.453,0.905,9,-4.001,1,0.115,0.36,0.000569,0.26,0.474,137.571
album rock,The Number Of The Beast - 1998 Remastered Version,,./scrapes/album rock/The Number Of The Beast - 1998 Remastered Version.mp3,The Number Of The Beast - 1998 Remastered Version.mp3,Iron Maiden,spotify:artist:6mdiAmATAx73kdxrNrnlao,The Number Of The Beast (1998 Remastered Edition),1982,0.42,0.93,2,-5.583,0,0.0638,0.0189,0.00675,0.264,0.344,99.641,0.42,0.93,2,-5.583,0,0.0638,0.0189,0.00675,0.264,0.344,99.641
hard rock,The Number Of The Beast - 1998 Remastered Version,,./scrapes/hard rock/The Number Of The Beast - 1998 Remastered Version.mp3,The Number Of The Beast - 1998 Remastered Version.mp3,Iron Maiden,spotify:artist:6mdiAmATAx73kdxrNrnlao,The Number Of The Beast (1998 Remastered Edition),1982,0.42,0.93,2,-5.583,0,0.0638,0.0189,0.00675,0.264,0.344,99.641,0.42,0.93,2,-5.583,0,0.0638,0.0189,0.00675,0.264,0.344,99.641
metal,The Number Of The Beast - 1998 Remastered Version,,./scrapes/metal/The Number Of The Beast - 1998 Remastered Version.mp3,The Number Of The Beast - 1998 Remastered Version.mp3,Iron Maiden,spotify:artist:6mdiAmATAx73kdxrNrnlao,The Number Of The Beast (1998 Remastered Edition),1982,0.42,0.93,2,-5.583,0,0.0638,0.0189,0.00675,0.264,0.344,99.641,0.42,0.93,2,-5.583,0,0.0638,0.0189,0.00675,0.264,0.344,99.641
nwobhm,The Number Of The Beast - 1998 Remastered Version,,./scrapes/nwobhm/The Number Of The Beast - 1998 Remastered Version.mp3,The Number Of The Beast - 1998 Remastered Version.mp3,Iron Maiden,spotify:artist:6mdiAmATAx73kdxrNrnlao,The Number Of The Beast (1998 Remastered Edition),1982,0.42,0.93,2,-5.583,0,0.0638,0.0189,0.00675,0.264,0.344,99.641,0.42,0.93,2,-5.583,0,0.0638,0.0189,0.00675,0.264,0.344,99.641
rock,The Number Of The Beast - 1998 Remastered Version,,./scrapes/rock/The Number Of The Beast - 1998 Remastered Version.mp3,The Number Of The Beast - 1998 Remastered Version.mp3,Iron Maiden,spotify:artist:6mdiAmATAx73kdxrNrnlao,The Number Of The Beast (1998 Remastered Edition),1982,0.42,0.93,2,-5.583,0,0.0638,0.0189,0.00675,0.264,0.344,99.641,0.42,0.93,2,-5.583,0,0.0638,0.0189,0.00675,0.264,0.344,99.641
album rock,Hallowed Be Thy Name - 1998 Remastered Version,,./scrapes/album rock/Hallowed Be Thy Name - 1998 Remastered Version.mp3,Hallowed Be Thy Name - 1998 Remastered Version.mp3,Iron Maiden,spotify:artist:6mdiAmATAx73kdxrNrnlao,The Number Of The Beast (1998 Remastered Edition),1982,0.304,0.909,9,-5.162,1,0.0362,0.00185,0.122,0.362,0.348,103.99,0.304,0.909,9,-5.162,1,0.0362,0.00185,0.122,0.362,0.348,103.99
hard rock,Hallowed Be Thy Name - 1998 Remastered Version,,./scrapes/hard rock/Hallowed Be Thy Name - 1998 Remastered Version.mp3,Hallowed Be Thy Name - 1998 Remastered Version.mp3,Iron Maiden,spotify:artist:6mdiAmATAx73kdxrNrnlao,The Number Of The Beast (1998 Remastered Edition),1982,0.304,0.909,9,-5.162,1,0.0362,0.00185,0.122,0.362,0.348,103.99,0.304,0.909,9,-5.162,1,0.0362,0.00185,0.122,0.362,0.348,103.99
metal,Hallowed Be Thy Name - 1998 Remastered Version,,./scrapes/metal/Hallowed Be Thy Name - 1998 Remastered Version.mp3,Hallowed Be Thy Name - 1998 Remastered Version.mp3,Iron Maiden,spotify:artist:6mdiAmATAx73kdxrNrnlao,The Number Of The Beast (1998 Remastered Edition),1982,0.304,0.909,9,-5.162,1,0.0362,0.00185,0.122,0.362,0.348,103.99,0.304,0.909,9,-5.162,1,0.0362,0.00185,0.122,0.362,0.348,103.99
nwobhm,Hallowed Be Thy Name - 1998 Remastered Version,,./scrapes/nwobhm/Hallowed Be Thy Name - 1998 Remastered Version.mp3,Hallowed Be Thy Name - 1998 Remastered Version.mp3,Iron Maiden,spotify:artist:6mdiAmATAx73kdxrNrnlao,The Number Of The Beast (1998 Remastered Edition),1982,0.304,0.909,9,-5.162,1,0.0362,0.00185,0.122,0.362,0.348,103.99,0.304,0.909,9,-5.162,1,0.0362,0.00185,0.122,0.362,0.348,103.99
rock,Hallowed Be Thy Name - 1998 Remastered Version,,./scrapes/rock/Hallowed Be Thy Name - 1998 Remastered Version.mp3,Hallowed Be Thy Name - 1998 Remastered Version.mp3,Iron Maiden,spotify:artist:6mdiAmATAx73kdxrNrnlao,The Number Of The Beast (1998 Remastered Edition),1982,0.304,0.909,9,-5.162,1,0.0362,0.00185,0.122,0.362,0.348,103.99,0.304,0.909,9,-5.162,1,0.0362,0.00185,0.122,0.362,0.348,103.99
album rock,Iron Man,,./scrapes/album rock/Iron Man.mp3,Iron Man.mp3,Black Sabbath,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,Paranoid (Deluxe Edition),1970-09-18,0.334,0.829,9,-9.17,1,0.0995,0.00327,0.00393,0.095,0.502,157.565,0.334,0.829,9,-9.17,1,0.0995,0.00327,0.00393,0.095,0.502,157.565
birmingham metal,Iron Man,,./scrapes/birmingham metal/Iron Man.mp3,Iron Man.mp3,Black Sabbath,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,Paranoid (Deluxe Edition),1970-09-18,0.334,0.829,9,-9.17,1,0.0995,0.00327,0.00393,0.095,0.502,157.565,0.334,0.829,9,-9.17,1,0.0995,0.00327,0.00393,0.095,0.502,157.565
classic rock,Iron Man,,./scrapes/classic rock/Iron Man.mp3,Iron Man.mp3,Black Sabbath,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,Paranoid (Deluxe Edition),1970-09-18,0.334,0.829,9,-9.17,1,0.0995,0.00327,0.00393,0.095,0.502,157.565,0.334,0.829,9,-9.17,1,0.0995,0.00327,0.00393,0.095,0.502,157.565
hard rock,Iron Man,,./scrapes/hard rock/Iron Man.mp3,Iron Man.mp3,Black Sabbath,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,Paranoid (Deluxe Edition),1970-09-18,0.334,0.829,9,-9.17,1,0.0995,0.00327,0.00393,0.095,0.502,157.565,0.334,0.829,9,-9.17,1,0.0995,0.00327,0.00393,0.095,0.502,157.565
metal,Iron Man,,./scrapes/metal/Iron Man.mp3,Iron Man.mp3,Black Sabbath,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,Paranoid (Deluxe Edition),1970-09-18,0.334,0.829,9,-9.17,1,0.0995,0.00327,0.00393,0.095,0.502,157.565,0.334,0.829,9,-9.17,1,0.0995,0.00327,0.00393,0.095,0.502,157.565
rock,Iron Man,,./scrapes/rock/Iron Man.mp3,Iron Man.mp3,Black Sabbath,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,Paranoid (Deluxe Edition),1970-09-18,0.334,0.829,9,-9.17,1,0.0995,0.00327,0.00393,0.095,0.502,157.565,0.334,0.829,9,-9.17,1,0.0995,0.00327,0.00393,0.095,0.502,157.565
stoner rock,Iron Man,,./scrapes/stoner rock/Iron Man.mp3,Iron Man.mp3,Black Sabbath,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,Paranoid (Deluxe Edition),1970-09-18,0.334,0.829,9,-9.17,1,0.0995,0.00327,0.00393,0.095,0.502,157.565,0.334,0.829,9,-9.17,1,0.0995,0.00327,0.00393,0.095,0.502,157.565
